work_id	volume_file	volume_title	volume_date	prenom_auteur	nom_auteur	volume_edition_id	first_edition	first_edition_titre	first_edition_date	list_edition_bnf
172	gbooks_ptUTAAAAQAAJ	Histoire secrète de Marie de Bourgogne ...	1694	Charlotte-Rose de	Caumont La Force	NA	cb30716621v	Histoire secrète de Marie de Bourgogne... [par Mlle C.-R. de Caumont La Force.]	1694	cb30716621v
173	NA	NA	NA	Charlotte-Rose de	Caumont La Force	NA	cb30716624w	Histoire secrète des amours de Henri IV, roi de Castille, surnommé l'Impuissant [par Mlle C.-R. de Caumont La Force.]	1695	cb30716624w
174	gallica_bpt6k109716f	Les contes des contes	1698	Charlotte-Rose de	Caumont La Force	cb307166288	cb307166288	Les contes des contes	1698	cb307166288
174	gallica_bpt6k8701958x	Les contes des contes	1698	Charlotte-Rose de	Caumont La Force	cb307166288	cb307166288	Les contes des contes	1698	cb307166288
174	gallica_bpt6k87023889	Les contes des contes	1698	Charlotte-Rose de	Caumont La Force	cb307166288	cb307166288	Les contes des contes	1698	cb307166288
175	gbooks_y0xoAAAAcAAJ	L'Impiété domptée sous les fleurs de lys, par le R. P. Nicolas Caussin,...	1629	Nicolas	Caussin	NA	cb302081467	L'Impiété domptée sous les fleurs de lys, par le R. P. Nicolas Caussin,...	1629	cb302081467
176	gbooks_cf85AAAAcAAJ	Histoire Prodigieuse Et Lamentable De Jean Fauste, Grand Magicien, Avec son Testement, Et sa vie Épouventable	1712	Pierre Victor Palma	Cayet	NA	cb39310561x	Histoire prodigieuse et lamentable de Jean Fauste, grand et horrible enchanteur,  avec sa mort épouvantable	1667	cb39310561x
177	gbooks_ZG08AAAAcAAJ	Jonathas, ou le Vray amy. Par le Sr. de Ceriziers aumosnier du Roy. Nouvelle edition.	1666	René de	Ceriziers	NA	cb30212544d	Jonathas, ou le Vray amy. Par le Sr. de Ceriziers aumosnier du Roy. Nouvelle edition.	1666	cb30212544d
178	gallica_bpt6k87019971	Joseph, ou la Providence divine, par le S. de Ceriziers,... Nouvelle édition	1665	René de	Ceriziers	cb302125463	cb302125463	Joseph, ou la Providence divine, par le S. de Ceriziers,... Nouvelle édition	1665	cb302125463
179	gallica_bpt6k5575189s	L'illustre Amalazonthe ... par le Sr Des Fontaines	1645	René de	Ceriziers	cb302125285	cb302125285	L'illustre Amalazonthe ... par le Sr Des Fontaines	1645	cb302125285
179	gallica_bpt6k5658776v	L'illustre Amalazonthe ... par le Sr Des Fontaines	1645	René de	Ceriziers	cb302125285	cb302125285	L'illustre Amalazonthe ... par le Sr Des Fontaines	1645	cb302125285
180	gbooks_KxVbAAAAQAAJ	L'Innocence reconnuë, par le R. P. René de Ceriziers, religieux de la Compagnie de Jesus. Derniere edition.	1661	René de	Ceriziers	NA	cb302125312	L'Innocence reconnuë, par le R. P. René de Ceriziers, religieux de la Compagnie de Jesus. Derniere edition.	1661	cb302125312
181	NA	NA	NA	René de	Ceriziers	NA	cb31920905p	Les Heureuses infortunes de Celiante et Marilinde vefves pucelles, par le sieur D. F. (Des Fontaines, [l'abbé René de Ceriziers].)	1636	cb31920905p
182	gbooks_H3sfUXpI9TEC	Les trois estats de l'innocence, par le sieur De Ceriziers, aumônier du roy. Tome I. [-Tome III]. L'innocence affligee. Derniere edition reueuë et corrigée de nouueau de plusieurs fautes et obmissions	1660	René de	Ceriziers	NA	cb30212565c	Les trois Estats de l'innocence, contenant l'histoire de la Pucelle d'Orléans ou l'Innocence affligée, de Geneviève ou l'Innocence reconnue, d'Hirlande, ou l'Innocence couronnée, par le sieur de Ceriziers	1669	cb30212565c
183	gallica_bpt6k8701998f	Histoire de l'admirable Don Quixotte de la Manche. (Traduit de l'espagnol de Cervantès, par Filleau de Saint-Martin.)	1695	Miguel de	Cervantes Saavedra	cb302130537	cb302130479	Le valeureux Don Quixote de la Manche, ou l'Histoire de ses grands exploicts d'armes, fidèles amours et adventures estranges... Traduit fidèlement de l'espagnol de Michel de Cervantes... par César Oudin,... 3e édition revue et corrigée	1620	cb302130479, cb32945608n, cb30213048n, cb302130490, cb30213051j, cb30213051j, cb358029352, cb30213052w, cb31921228n, cb30213054k, cb302130537, cb319212290, cb30213054k, cb30213055x
183	gallica_bpt6k8702057q	Le Valeureux Dom Quixote de la Manche... traduit fidellement de l'espagnol de Michel de Cervantès... par Caesar Oudin,... T. I (1re partie). - L'Histoire de l'ingénieux et redoutable chevalier Dom Quixote de la Manche, composée en espagnol par Miguel de Cervantès Saavedra et traduite... par F. de Rosset. T. II (2e partie)	1646	Miguel de	Cervantes Saavedra	cb30213048n	cb302130479	Le valeureux Don Quixote de la Manche, ou l'Histoire de ses grands exploicts d'armes, fidèles amours et adventures estranges... Traduit fidèlement de l'espagnol de Michel de Cervantes... par César Oudin,... 3e édition revue et corrigée	1620	cb302130479, cb32945608n, cb30213048n, cb302130490, cb30213051j, cb30213051j, cb358029352, cb30213052w, cb31921228n, cb30213054k, cb302130537, cb319212290, cb30213054k, cb30213055x
184	gallica_bpt6k111543r	Les travaux de Persiles et de Sigismonde , histoire septentrionale... composée en espagnol par Miguel de Cervantes Saavedra, et traduicte en nostre langue par François de Rosset...	1618	Miguel de	Cervantes Saavedra	cb30213271q	cb30213271q	Les travaux de Persiles et de Sigismonde , histoire septentrionale... composée en espagnol par Miguel de Cervantes Saavedra, et traduicte en nostre langue par François de Rosset...	1618	cb30213271q, cb302132722, cb30213273d, cb30213274r
184	gallica_bpt6k8701999v	Les Amours de Persilès et de Sigismonde, sous les noms de Periandre et d'Auristèle, histoire septentrionale, traduite (de l'espagnol de Cervantès) par le Sr Daudiguier	1628	Miguel de	Cervantes Saavedra	cb30213274r	cb30213271q	Les travaux de Persiles et de Sigismonde , histoire septentrionale... composée en espagnol par Miguel de Cervantes Saavedra, et traduicte en nostre langue par François de Rosset...	1618	cb30213271q, cb302132722, cb30213273d, cb30213274r
184	gallica_bpt6k8702059j	Les travaux de Persiles et de Sigismonde , histoire septentrionale... composée en espagnol par Miguel de Cervantes Saavedra, et traduicte en nostre langue par François de Rosset...	1618	Miguel de	Cervantes Saavedra	cb30213271q	cb30213271q	Les travaux de Persiles et de Sigismonde , histoire septentrionale... composée en espagnol par Miguel de Cervantes Saavedra, et traduicte en nostre langue par François de Rosset...	1618	cb30213271q, cb302132722, cb30213273d, cb30213274r
184	gallica_bpt6k87020606	Les travaux de Persilès et de Sigismonde , sous les noms de Périandre &amp;amp; d'Auristèle. Histoire septentrionale. De Michel Cervantès, traduite d'espagnol en françois par le sieur Daudiguier...	1618	Miguel de	Cervantes Saavedra	cb302132722	cb30213271q	Les travaux de Persiles et de Sigismonde , histoire septentrionale... composée en espagnol par Miguel de Cervantes Saavedra, et traduicte en nostre langue par François de Rosset...	1618	cb30213271q, cb302132722, cb30213273d, cb30213274r
185	gallica_bpt6k853614c	Les Nouvelles de Miguel de Cervantes Saavedra... Traduictes d'espagnol en françois, les six premières par F. de Rosset, et les autres six par le Sr d'Audiguier. Avec l'histoire de Ruis Dias et de Quixaire, princesse des Moluques, composée par le Sr de Bellan	1615	Miguel de	Cervantes Saavedra	cb30213225j	cb30213225j	Les Nouvelles de Miguel de Cervantes Saavedra... Traduictes d'espagnol en françois, les six premières par F. de Rosset, et les autres six par le Sr d'Audiguier. Avec l'histoire de Ruis Dias et de Quixaire, princesse des Moluques, composée par le Sr de Bellan	1614	cb30213225j, cb30213225j, cb30213226w, cb30213226w, cb329456497, cb302132277, cb30213228k, cb302132304, cb30213229x, cb30213231g
185	gallica_bpt6k853615r	Les Nouvelles de Miguel de Cervantes Saavedra... Traduictes d'espagnol en françois, les six premières par F. de Rosset, et les autres six par le Sr d'Audiguier. Avec l'histoire de Ruis Dias et de Quixaire, princesse des Moluques, composée par le Sr de Bellan	1614	Miguel de	Cervantes Saavedra	cb30213225j	cb30213225j	Les Nouvelles de Miguel de Cervantes Saavedra... Traduictes d'espagnol en françois, les six premières par F. de Rosset, et les autres six par le Sr d'Audiguier. Avec l'histoire de Ruis Dias et de Quixaire, princesse des Moluques, composée par le Sr de Bellan	1614	cb30213225j, cb30213225j, cb30213226w, cb30213226w, cb329456497, cb302132277, cb30213228k, cb302132304, cb30213229x, cb30213231g
186	NA	NA	NA	F.	Chadirac	NA	cb30215582p	L'Uranie de Lucidor, par F. Chadirac,...	1615	cb30215582p
187	NA	NA	NA	Samuel	Chappuzeau	NA	cb31929238w	Ladice ou les Victoires du Grand Tamerian, 1ère partie. - Suitte de Ladice, ou les Victoires du Grand Tamerlan	1650	cb31929238w, cb31929237j
188	gbooks_0U_meBe_W1wC	Conversations sur la Critique de la princesse de Clèves.	1679	Jean-Antoine de	Charnes	NA	cb302244784	Conversations sur la Critique de la princesse de Clèves.	1679	cb302244784
189	gbooks_42q3hDwuJvwC	Le voyage du valon tranquille, nouvelle historique, par F. Charpentier, des Académies française, et des Inscriptions et Belles-Lettres. Nouvelle édition, avec un préface et des notes servant de clef	1796	François	Charpentier	NA	cb302248578	Le Voyage du valon tranquille , nouvelle historique...	1673	cb302248578
190	NA	NA	NA	none	Charrier	NA	cb302252675	Discours traittant de l'antiquité, utilité, excellences et prérogatives de la pelleterie et fourrure, avec plusieurs remarques curieuses et considérations morales (par Charrier)	1634	cb302252675
191	gallica_bpt6k87274917	Histoire du bon chevalier messire Jacques de Lalain, frère et compagnon de l'ordre de la Toison d'or, escrite par Messire George Chastelain,... mise nouvellement en lumière (par Jules Chiflet)	1634	Georges	Chastellain	cb302272560	cb302272560	Histoire du bon chevalier messire Jacques de Lalain, frère et compagnon de l'ordre de la Toison d'or, escrite par Messire George Chastelain,... mise nouvellement en lumière (par Jules Chiflet)	1634	cb302272560
191	gbooks_On6-T4-1dwIC	Histoire du bon chevalier messire Jacques de Lalain, frère et compagnon de l'ordre de la Toison d'or, escrite par Messire George Chastelain,... mise nouvellement en lumière (par Jules Chiflet)	1634	Georges	Chastellain	NA	cb302272560	Histoire du bon chevalier messire Jacques de Lalain, frère et compagnon de l'ordre de la Toison d'or, escrite par Messire George Chastelain,... mise nouvellement en lumière (par Jules Chiflet)	1634	cb302272560
192	gbooks_veYQnwEACAAJ	La religieuse cavalier. Mémoires galands. Par le sieur de Chavigny	1682	François de	Chavigny de La Bretonnière	NA	cb354903353	La religieuse cavalier. Mémoires galands. Par le sieur de Chavigny	1682	cb354903353
193	gbooks__6A-AAAAYAAJ	Les entretiens de la grille; ou, Le moine au parloir ...	1868	François de	Chavigny de La Bretonnière	NA	cb30231655h	Les Entretiens de la grille, ou le Moine au parloir , historiettes familières	1693	cb30231655h
194	NA	NA	NA	Urbain	Chevreau	NA	cb302368271	Hermiogène	1648	cb302368271
195	gbooks_KVQ6AAAAcAAJ	Scanderberg (par U. Chevreau)	1644	Urbain	Chevreau	NA	cb302368438	Scanderberg (par U. Chevreau)	1644	cb302368438
196	gallica_bpt6k8728054w	Histoire et les avantures de Kemiski Georgienne . Par Madame D***	1697	Jean-Baptiste de	Chévremont	cb30790383s	cb302368887	Histoire et les avantures de Kemiski Georgienne	1697	cb302368887, cb30790383s
197	gbooks_aXVYr62Zb3MC	La connoissance du monde : voyages orientaux. Nouvelles purement historiques contenant : L'histoire de Rhetima, Georgienne, sultane disgraciée ; et de Ruspia, Mingrelienne, sa compagne de serrail, avec celle de la fameuse Zisbi, Circassienne	1695	Jean-Baptiste de	Chévremont	NA	cb30236886j	La Connoissance du monde	1695	cb30236886j
198	NA	NA	NA	De	Chiny	NA	cb319423157	La barque de Ryswick, ou Discours pacifiques par M. de Chiny	1698	cb319423157
199	gbooks_V3MVAAAAQAAJ	Le Comte de Soissons . Nouvelle galante	1699	Isaac	Claude	NA	cb30247505b	Le Comte de Soissons . Nouvelle galante	1699	cb30247505b
200	gbooks_Cj4CyhqObNYC	Histoire de Poliarque et d'Argenis par F. N. Coeffeteau, Euesque de Marseille	1624	Nicolas	Coeffeteau	NA	cb302540430	Histoire de Poliarque et d'Argenis, par F. N. Coëffeteau,... avec le Promenoir de la reyne à Compiègne. (Abrégé du latin de Jean Barclay.)	1640	cb302540430, cb302540430
200	gbooks_w8I5AAAAcAAJ	Histoire de Poliarque et D'Argenis	1628	Nicolas	Coeffeteau	NA	cb302540430	Histoire de Poliarque et d'Argenis, par F. N. Coëffeteau,... avec le Promenoir de la reyne à Compiègne. (Abrégé du latin de Jean Barclay.)	1640	cb302540430, cb302540430
201	gbooks_jNA5AAAAcAAJ	Les divertissemens de Forges. Ou les avantures de plusieurs personnes de qualité sont fidèlement d'écrites. Nouvelle	1663	François	Colletet	NA	cb333529458	Les divertissemens de Forges. Ou les avantures de plusieurs personnes de qualité sont fidèlement d'écrites. Nouvelle	1663	cb333529458
202	gallica_bpt6k15274897	Le tableau des riches inventions couvertes du voile des feintes amoureuses qui sont representees dans le Songe de Poliphile desvoilees des ombres du songe, &amp;amp;  subtilement exposees par Beroalde	1610	Francesco	Colonna	cb458132392	cb30260293b	Le tableau des riches inventions couvertes du voile des feintes amoureuses, qui sont representees dans le Songe de Poliphile desvoilees des ombres du songe, &amp;amp;  subtilement exposees par Beroalde	1600	cb30260293b, cb45813204d, cb458132392
202	gallica_bpt6k6519603s	Le tableau des riches inventions couvertes du voile des feintes amoureuses qui sont representees dans le Songe de Poliphile desvoilees des ombres du songe, &amp;amp;  subtilement exposees par Beroalde	1610	Francesco	Colonna	cb458132392	cb30260293b	Le tableau des riches inventions couvertes du voile des feintes amoureuses, qui sont representees dans le Songe de Poliphile desvoilees des ombres du songe, &amp;amp;  subtilement exposees par Beroalde	1600	cb30260293b, cb45813204d, cb458132392
203	NA	NA	NA	Jacques	Corbin	NA	cb302690035	Le Martyre d'amour, où, par la funeste fin de Cariphile et de son amante, tous deux martyrisez, est tesmoigné le misérable événement d'un amour clandestin, par Jacques Corbin,...	1603	cb302690035
204	gbooks_0Pn5ogj7WwcC	Les Amours de Philocaste...	1601	Jacques	Corbin	NA	cb36117265d	Les Amours de Philocaste...	1601	cb36117265d
205	NA	NA	NA	Jacques	Corbin	NA	cb30269014t	Les Trophées de l'amour, par Jacques Corbin	1604	cb30269014t
206	NA	NA	NA	Guillaume de	Coste	NA	cb30276100w	Les Bergeries de Vesper, ou les Amours d'Antonin Florelle et autres bergers et bergères de Placemont et Beau-Séjour, par le sieur Guillaume Coste,...	1618	cb30276100w
207	NA	NA	NA	Pierre	Cotignon	NA	cb30276815v	Le Phylaxandre, du sieur de La Charnays, gentilhomme nivernois...	1625	cb30276815v
208	gbooks_VcRNAAAAcAAJ	Les conquestes du Marquis de Grana dans les Pays-Bas	1686	Gatien de	Courtilz de Sandras	NA	cb312948911	Les Conquestes du marquis de Grana dans les Pays-Bas. [Par Sandras de Courtilz.]	1686	cb312948911
209	gbooks_lbIPAAAAQAAJ	Mémoires du temps	1674	Gatien de	Courtilz de Sandras	NA	cb31294968s	Mémoires du temps...	1674	cb31294968s
210	gbooks_oGldAAAAcAAJ	Don Juan d'Autriche , nouvelle historique	1679	none	Courtin	NA	cb302811733	Don Juan d'Autriche , nouvelle historique	1679	cb302811733
211	gbooks_37DkQ1jHFoMC	Les epistres de l'Aurore, à Cephale. Leandre, à Heron. Heleine, à Menelas. Iphis, à Janthe. Hipolite, à Phedre. Diane, à Hypolite. Echo, à Narcisse. Zephir, à Flore. Clytie, au Soleil. Jupiter, à Danae.	1625	Jean-Baptiste de	Croisilles	NA	cb333713344	Les epistres de l'Aurore, à Cephale. Leandre, à Heron. Heleine, à Menelas. Iphis, à Janthe. Hipolite, à Phedre. Diane, à Hypolite. Echo, à Narcisse. Zephir, à Flore. Clytie, au Soleil. Jupiter, à Danae.	1625	cb333713344
212	NA	NA	NA	none	Crosnier	NA	cb30288561w	L'Épouse fugitive, histoire galante, nouvelle et véritable, par le sieur Crosnier	1682	cb30288561w
213	NA	NA	NA	De	Croydebert	NA	cb302891375	L'Adieu facétieux, autrement dit l'Advancoureur... qu'a fait le sieur de Croydebert,... en rime et vers françois	1611	cb302891375
214	NA	NA	NA	De	Curli	NA	cb30291998v	Tideric, prince de Galles , nouvelle historique	1677	cb30291998v
215	gallica_bpt6k101934s	Histoire comique	1657	Savinien de	Cyrano de Bergerac	cb30293785f	cb30293785f	Histoire comique	1657	cb30293785f, cb31986542g, cb30293786s
216	gbooks_52JPAAAAcAAJ	La Mort d'Agrippine	1653	Savinien de	Cyrano de Bergerac	NA	cb30293804w	La mort d'Agrippine , tragédie. Par Mr Cyrano de Bergerac	1666	cb30293804w
217	gallica_bpt6k3041983c	La conversion de deux amants . Par le sieur D. S.	1616	none	D. S.	cb33326722d	cb33326722d	La conversion de deux amants . Par le sieur D. S.	1616	cb33326722d
218	NA	NA	NA	S.	D.L.G.C.	NA	cb334193805	Histoire ionique des vertueuses et fidèles amours de Poliphile Pyrenoise et de Damis Clazomenien de l'invention du S. D. L. G. C.	1602	cb334193805
219	gallica_bpt6k8702069x	Le Chauve, ou le Mespris des cheveux, par Jean Dant,...	1621	Jean	Dant	cb30299190t	cb30299190t	Le Chauve, ou le Mespris des cheveux, par Jean Dant,...	1621	cb30299190t
220	gbooks_yq2c2KBpXfQC	Lyderic, premier forestier de Flandre, ou Philosophie morale de la victoire de nos passions, sur le fonds d'une noble histoire, par le R. P. Jean Dauxiron,...	1633	Jean	Dauxiron	NA	cb30304035h	Lyderic, premier forestier de Flandre, ou Philosophie morale de la victoire de nos passions, sur le fonds d'une noble histoire, par le R. P. Jean Dauxiron,...	1633	cb30304035h
221	gallica_bpt6k8712322t	Galatée, ou l'Art de plaire dans la conversation...	1671	Giovanni	Della Casa	cb303702377	cb31912450d	Galatée ou L'art de plaire dans la conversation par Monsieur de La Case, traduit d'italien en Français par M. Duhamel	1671	cb31912450d, cb303702377
221	gallica_bpt6k95302j	Galatée, ou l'Art de plaire dans la conversation...	1671	Giovanni	Della Casa	NA	cb31912450d	Galatée ou L'art de plaire dans la conversation par Monsieur de La Case, traduit d'italien en Français par M. Duhamel	1671	cb31912450d, cb303702377
222	gbooks_X8o5AAAAcAAJ	Conclusion de l'Histoire d'Alcidalis et de Zelide	1668	Antoine	Des Barres	NA	cb30327951c	Conclusion de l'histoire d'Alcidalis et de Zélide, commencée par M. de Voiture et achevée par le sieur Des-Barres	1668	cb30327951c, cb30327952q, cb303279532, cb30327954d
223	gallica_bpt6k1132331	Fin des advantureuses fortunes d'Ypsilis et Alixée , par le Sieur des Escuteaus	1623	Nicolas	Des Escuteaux	cb30330258c	cb30330258c	Fin des advantureuses fortunes d'Ypsilis et Alixée , par le Sieur des Escuteaus	1623	cb30330258c
224	NA	NA	NA	Nicolas	Des Escuteaux	NA	cb32021442b	Les Traversez hasards de Clidion et Armirie, par le Sr Des Escuteaux	1612	cb32021442b
225	gallica_bpt6k8507458	Les Amours du fidel Du Pont et de la constante Guimbarde . Où sont representez les infortunes &amp;amp; traverses qu'ils ont euz jusque au jour de leur mariage...	1620	N.-D.-P., sieur	Des Masures	cb30333001k	cb30333001k	Les Amours du fidel Du Pont et de la constante Guimbarde . Où sont representez les infortunes &amp;amp; traverses qu'ils ont euz jusque au jour de leur mariage...	1620	cb30333001k
226	NA	NA	NA	F.	Des Varennes	NA	cb30336805w	Les Monstres aux pieds d'Hercule. [Par F. Des Varennes.]	1624	cb30336805w
227	gbooks__p_tIbJXDXcC	Mémoires du sérail sous Amurat second. Traduction arabe, par feu monsieur Des-Champs. Première partie [-Seconde partie]	1673	none	Des-Champs	NA	cb30328620h	Mémoires du sérail sous Amurat second, traduction arabe par feu M. Des-Champs. [Livres I-III.]	1670	cb30328620h, cb30328621v, cb30328621v, cb30328621v
227	gbooks_ilqs17UXoCsC	Mémoires du sérail sous Amurat second, traduction arabe par feu M. Des-Champs	1671	none	Des-Champs	NA	cb30328620h	Mémoires du sérail sous Amurat second, traduction arabe par feu M. Des-Champs. [Livres I-III.]	1670	cb30328620h, cb30328621v, cb30328621v, cb30328621v
228	gbooks_uCBjYiEs1TQC	Ariane premiere [-seconde] partie	1632	Jean	Desmarets de Saint-Sorlin	NA	cb36123554t	Ariane premiere [-seconde] partie	1632	cb36123554t
229	gallica_btv1b8600140d	Ariane. [Par J. Des Marets de Saint-Sorlin.]	1639	Jean	Desmarets de Saint-Sorlin	cb30332822h	cb303328215	Ariane. [Par J. Des Marets de Saint-Sorlin.]	1632	cb303328215, cb30332822h, cb30332823v, cb303328246
230	gallica_bpt6k1229382	Rosane histoire tirée de celle des Romains et des Perses , dédiée a madame la duchesse d'Esguillon par Mr. Desmaretz... Premiere partie	1639	Jean	Desmarets de Saint-Sorlin	cb303328695	cb303328695	Rosane histoire tirée de celle des Romains et des Perses , dédiée a madame la duchesse d'Esguillon par Mr. Desmaretz... Premiere partie	1639	cb303328695
231	gallica_bpt6k8704718n	L' Asne ruant . Composé par le disciple de Philostrat. Ensemble six prologues comiques du mesme autheur	1620	none	Disciple de Philostrat	cb36120453g	cb36120453g	L' Asne ruant . Composé par le disciple de Philostrat. Ensemble six prologues comiques du mesme autheur	1620	cb36120453g
232	gbooks_gus5AAAAcAAJ	Le Jaloux par force et le bonheur des femmes	1668	Jean	Donneau de Vizé	NA	cb32038299n	Le Jaloux par force et le bonheur des femmes qui ont des maris jaloux, adjoustée La Chambre de justice de l'amour	1668	cb32038299n
233	gbooks__4wsAQAAMAAJ	Les diversitez galantes	1664	Jean	Donneau de Vizé	NA	cb30348405g	Les diversitez galantes . Contenant les Soirées des auberges, nouvelle comique. Responce à l'Impromptu de Versailles ou la Vengeance des marquis. L'Apoticaire de qualité, nouvelle galante &amp;amp; veritable. Lettre sur les affaires du theatre	1664	cb30348405g, cb36126116w
233	gbooks_-No5AAAAcAAJ	Les Diversitez Galantes	1665	Jean	Donneau de Vizé	NA	cb30348405g	Les diversitez galantes . Contenant les Soirées des auberges, nouvelle comique. Responce à l'Impromptu de Versailles ou la Vengeance des marquis. L'Apoticaire de qualité, nouvelle galante &amp;amp; veritable. Lettre sur les affaires du theatre	1664	cb30348405g, cb36126116w
234	gbooks_lvc5AAAAcAAJ	Les Nouvelles Galantes, Comiques, Et Tragiques	1680	Jean	Donneau de Vizé	NA	cb30348441b	Les Nouvelles galantes, comiques et tragiques [par Donneau de Vizé]	1669	cb30348441b, cb303484400
235	NA	Les contes du monde adventureux où sont récitées plusieurs belles histoires mémorables et propres pour resjouir la compagnie et éviter mélancholie, par A. D. S. D.	1595	Jean	Donneau de Vizé	NA	cb30348442p	Nouvelles nouvelles, divisées en 3 parties, par M. de *** [Donneau de Vizé]	1663	cb30348442p
236	gallica_bpt6k87284296	L'Olympe, ou la Princesse inconnuë, par le Sr Du Bail	1635	Louis Moreau	Du Bail	cb303570327	cb303570327	L'Olympe, ou la Princesse inconnuë, par le Sr Du Bail	1635	cb303570327
237	gbooks_xEcVO_14-30C	La Fille supposée, histoire véritable et du temps... composée par M. Du Bail	1639	Louis Moreau	Du Bail	NA	cb30357029b	La Fille supposée, histoire véritable et du temps... composée par M. Du Bail	1639	cb30357029b
238	gallica_bpt6k8728053g	Le Fameux Chinois, par Mr Du Bail	1642	Louis Moreau	Du Bail	cb303570280	cb30357027n	Le Fameux Chinois, par Mr Du Bail	1642	cb30357027n, cb303570280
239	gallica_bpt6k8701971s	Le Roman d'Albanie et de Sycile, par le Sr Du Bail,...	1628	Louis Moreau	Du Bail	cb30357034x	cb30357033k	Le Roman d'Albanie et de Sycile, par le Sr Du Bail,...	1626	cb30357033k, cb30357034x
240	gbooks_sbSAFEFDywoC	Le Selisandre de M. Du Bail	1638	Louis Moreau	Du Bail	NA	cb303570358	Le Selisandre de M. Du Bail	1638	cb303570358
241	NA	NA	NA	Louis Moreau	Du Bail	NA	cb30357030j	Les Généreuses amours des courtisans de la cour sous les noms d'Alcimène et d'Amerose [par le Sr Du Bail]	1641	cb30357030j
242	gbooks_555E1wUrQxEC	L'Honneste femme par le P. J. Du Bosc	1634	Jacques	Du Bosc	NA	cb30360300z	L'Honneste femme. [Par le P. J. Du Bosc.]	1643	cb30360300z
243	gbooks_KUtMAAAAcAAJ	Florigénie, ou l'Illustre victorieuse... par M. de La Motte Du Broquart,...	1647	G.	Du Broquart	NA	cb30361711z	Florigénie, ou l'Illustre victorieuse... par M. de La Motte Du Broquart,...	1647	cb30361711z
244	gallica_bpt6k8728021h	La Bellaure triomphante, où par plusieurs véritables histoires se découvrent les divers effects de l'honneste amour... en la personne de quelques princes et princesses de notre temps... par G. Du Broquart, seigneur de La Motte	1630	G.	Du Broquart	cb30361709d	cb30361709d	La Bellaure triomphante, où par plusieurs véritables histoires se découvrent les divers effects de l'honneste amour... en la personne de quelques princes et princesses de notre temps... par G. Du Broquart, seigneur de La Motte	1630	cb30361709d
245	gbooks_UFA8oYRXP60C	La seconde partie de la Bellaure triomphante, où par plusieurs véritables histoires se découvrent les divers effects de l'honneste amour... en la personne de quelques princes et princesses de notre temps...	1633	G.	Du Broquart	NA	cb30361710m	La seconde partie de la Bellaure triomphante, où par plusieurs véritables histoires se découvrent les divers effects de l'honneste amour... en la personne de quelques princes et princesses de notre temps...	1633	cb30361710m
246	NA	NA	NA	G.	Du Broquart	NA	cb303617082	Le Jugement d'Archidiane, où, sous diverses advantures d'amour et de guerre, se remarquent plusieurs instructions morales... par le sieur G. Du Broquart, escuyer, seigneur de La Motte d'Yseurre en Bourgogne	1642	cb303617082
247	gbooks_LY4PAAAAQAAJ	Les amours d'Archidiane et d'Almoncidas	1642	G.	Du Broquart	NA	cb30361707q	Les Amours d'Archidiane et d'Almoncidas, par le sieur de La Motte	1643	cb30361707q
248	gbooks_9E25bX0PtysC	Les Contes et discours d'Eutrapel par le feu Seigneur de la Herissaye, gentil-homme breton [i. e. Noël Du Fail, Sonnet par Pibareil]...	1603	Noël	Du Fail	NA	cb30367441h	Les Contes et discours d'Eutrapel, par le feu seigneur de La Hérissaye, gentilhomme breton [Noël Du Fail]	1603	cb30367441h, cb320520423
248	gbooks_jtJVAAAAcAAJ	Les contes et discours d'Eutrapel	1603	Noël	Du Fail	NA	cb30367441h	Les Contes et discours d'Eutrapel, par le feu seigneur de La Hérissaye, gentilhomme breton [Noël Du Fail]	1603	cb30367441h, cb320520423
248	gbooks_LyQV8P4-kLMC	Les Contes et discours d'Eutrapel, reueus et augmentez	1586	Noël	Du Fail	NA	cb30367441h	Les Contes et discours d'Eutrapel, par le feu seigneur de La Hérissaye, gentilhomme breton [Noël Du Fail]	1603	cb30367441h, cb320520423
249	gbooks_xvW5UB1xZbIC	Amusemens serieux et comiques. Quatrième edition	1702	Charles	Du Fresny	NA	cb36119559s	Amusemens serieux et comiques	1699	cb36119559s
250	gallica_bpt6k97930762	Le puits de la vérité , nouvelle gauloise	1699	Charles	Du Fresny	cb30369296q	cb30369295c	Le Puits de la vérité , histoire gauloise	1698	cb30369295c, cb30369296q
251	gallica_bpt6k1115478	Les sainctes inconstances de Léopolde &amp;amp; de Lindarache , où l'on voit une quantité de belles choses, dans la diversité de plusieurs fortunes arrivées dans la Turquie, par Henry de Lisdam	1632	Henry	Du Lisdam	cb320550346	cb32055033v	Les Sainctes inconstances de Léopolde et de Lindarache... par Henry de Lisdam	1619	cb32055033v, cb320550346
252	gallica_bpt6k111548n	Facécieux devis et plaisans contes , par le Sr Du Moulinet, comédien...	1612	none	Du Moulinet	cb303767988	cb303767988	Facécieux devis et plaisans contes , par le Sr Du Moulinet, comédien...	1612	cb303767988
253	gbooks_LNA5AAAAcAAJ	La Cour D'Amour, Ou Les Bergers Galans	1667	none	Du Perret	NA	cb303786405	La Cour d'amour, ou les Bergers galants, par M. Du Perret	1667	cb303786405, cb30378639z
253	gbooks_NiVzSstaro4C	La Cour d'amour, ou les Bergers galans... par Monsieur Du Perret	1667	none	Du Perret	NA	cb303786405	La Cour d'amour, ou les Bergers galants, par M. Du Perret	1667	cb303786405, cb30378639z
